2019-02-09 10:55:00 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']] found
2019-02-09 10:55:01 INFO  BasePage:60 - Mouse hovered on [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']]
2019-02-09 10:55:02 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> link text: Embroidered Sarees] found
2019-02-09 10:55:17 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> xpath: //img[contains(@src,'1538759448-Craftsvilla_1.jpg')]] found
2019-02-09 10:55:27 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> id: buynow] found
2019-02-09 10:55:35 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> id: address-email] found
2019-02-09 10:55:36 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> id: address-first-name] found
2019-02-09 10:55:37 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (fcc4112f9422ee947bfd262b2bff26ce)] -> id: address-mobileno] found
2019-02-09 10:55:37 INFO  BaseTest:41 - tc_01_buyProductFromEmbroidedSarees has been executed successfully
2019-02-09 10:58:44 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']] found
2019-02-09 10:58:44 INFO  BasePage:60 - Mouse hovered on [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']]
2019-02-09 10:58:46 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> link text: Embroidered Sarees] found
2019-02-09 10:59:03 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> xpath: //img[contains(@src,'1538759448-Craftsvilla_1.jpg')]] found
2019-02-09 10:59:15 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> id: buynow] found
2019-02-09 10:59:21 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> id: address-email] found
2019-02-09 10:59:22 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (1e39b905ab715c0ce5ee09ab4158f2aa)] -> id: address-first-name] found
2019-02-09 11:02:01 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (9c9322863c2833ea2a9b78de3a7d1806)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']] found
2019-02-09 11:02:01 INFO  BasePage:60 - Mouse hovered on [[ChromeDriver: chrome on XP (9c9322863c2833ea2a9b78de3a7d1806)] -> xpath: //a[@href='/womens-clothing/sarees/?MID=megamenu_sarees_seeall']]
2019-02-09 11:02:03 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (9c9322863c2833ea2a9b78de3a7d1806)] -> link text: Embroidered Sarees] found
2019-02-09 11:02:16 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (9c9322863c2833ea2a9b78de3a7d1806)] -> xpath: //img[contains(@src,'1538759448-Craftsvilla_1.jpg')]] found
2019-02-09 11:02:24 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (9c9322863c2833ea2a9b78de3a7d1806)] -> id: buynow] found
2019-02-10 08:25:12 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> xpath: //span[text()='Sign In']] found
2019-02-10 08:25:12 INFO  BasePage:47 - clicked on [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> xpath: //span[text()='Sign In']]
2019-02-10 08:25:13 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: emailId] found
2019-02-10 08:25:14 INFO  BasePage:79 - abitha12345.j@gmail.com has been set to [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: emailId]
2019-02-10 08:25:14 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: continueBtn] found
2019-02-10 08:25:15 INFO  BasePage:93 - Clicked successfully on [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: continueBtn]
2019-02-10 08:25:15 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: userPassword] found
2019-02-10 08:25:16 INFO  BasePage:107 - Apple12346 has been set to [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: userPassword]
2019-02-10 08:25:16 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: loginCheck] found
2019-02-10 08:25:17 INFO  BasePage:122 - clicked succesdfully on [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> id: loginCheck]
2019-02-10 08:25:25 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> xpath: //i[@class='icon first_arrow hidden-xs']] found
2019-02-10 08:25:25 INFO  BasePage:60 - Mouse hovered on [[ChromeDriver: chrome on XP (36cf335a1d0ff4fa4b53763d50f2f78f)] -> xpath: //i[@class='icon first_arrow hidden-xs']]
2019-02-10 08:26:55 ERROR BasePage:49 - Proxy element for: DefaultElementLocator 'By.xpath: //a[@href='https://cvaccount.craftsvilla.com/customer/account/logout']' not found
2019-02-10 08:27:26 INFO  BasePage:31 - Ethnic Wear - Buy Ethnic Wear in Latest Designs Online at Craftsvilla and Ethnic Wear - Buy Ethnic Wear in Latest Designs Online at Craftsvilla matched.
2019-02-10 08:27:39 ERROR BaseTest:43 - Testcase failed org.openqa.selenium.NoSuchWindowException: no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=71.0.3578.98)
  (Driver info: chromedriver=2.45.615291 (ec3682e3c9061c10f26ea9e5cdcf3c53f3f74387),platform=Windows NT 10.0.17134 x86_64) (WARNING: The server did not provide any stacktrace information)
Command duration or timeout: 0 milliseconds
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:13:22.693Z'
System info: host: 'DESKTOP-01THEB1', ip: '192.168.0.7', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_172'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, acceptSslCerts: false, applicationCacheEnabled: false, browserConnectionEnabled: false, browserName: chrome, chrome: {chromedriverVersion: 2.45.615291 (ec3682e3c9061c..., userDataDir: C:\Users\Zerobean\AppData\L...}, cssSelectorsEnabled: true, databaseEnabled: false, goog:chromeOptions: {debuggerAddress: localhost:50629}, handlesAlerts: true, hasTouchScreen: false, javascriptEnabled: true, locationContextEnabled: true, mobileEmulationEnabled: false, nativeEvents: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: XP, platformName: XP, proxy: Proxy(), rotatable: false, setWindowRect: true, strictFileInteractability: false, takesHeapSnapshot: true, takesScreenshot: true, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unexpectedAlertBehaviour: ignore, unhandledPromptBehavior: ignore, version: 71.0.3578.98, webStorageEnabled: true}
Session ID: 36cf335a1d0ff4fa4b53763d50f2f78f
*** Element info: {Using=xpath, value=//span[text()='Sign In']}
2019-02-10 08:31:39 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (beffe6a796a6bb50a0b6da522ba51389)] -> xpath: //span[text()='Sign In']] found
2019-02-10 08:31:39 INFO  BasePage:47 - clicked on [[ChromeDriver: chrome on XP (beffe6a796a6bb50a0b6da522ba51389)] -> xpath: //span[text()='Sign In']]
2019-02-10 08:31:40 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (beffe6a796a6bb50a0b6da522ba51389)] -> id: emailId] found
2019-02-10 08:31:41 INFO  BasePage:79 - abitha12345.j@gmail.com has been set to [[ChromeDriver: chrome on XP (beffe6a796a6bb50a0b6da522ba51389)] -> id: emailId]
2019-02-10 08:31:42 INFO  BasePage:45 - [[ChromeDriver: chrome on XP (beffe6a796a6bb50a0b6da522ba51389)] -> id: continueBtn] found
